plot,Rep,Row,Column,PINumber,Plant Height.sp,DaysToFlower.sp,TillersPerPlant.sp,StemDiameterLower.sp,StemDiameterUpper.sp,PaniclesPerPlant.sp,LeafNumber.sp,LeafLength.sp,LeafWidth.sp,SeedMassPerPlant.sp,SeedProtein.sp,SeedOil.sp,SeedAsh.sp,SeedStarch.sp,SeedMoisture.sp
4037,4,4,18,SC0921,0.996979313,72.06582455,0.35339024,NA,NA,1.261421645,12.48356732,57.08441833,6.944586452,26.45272603,17.1253666,4.357864271,1.838410507,70.39410938,8.615710591
4038,4,4,19,SC0965,0.830347758,58.93904261,2.606857296,NA,NA,1.756561731,7.319372,53.63438451,6.490533475,23.09410615,15.72569425,3.391797862,1.711372904,61.76148859,8.423206952
4039,4,4,20,PI533884,1.088755533,65.87161032,1.522682843,NA,NA,1.751449133,11.32023924,64.76935073,6.850535921,49.74824519,14.68383765,4.020736514,1.620572659,70.24845452,7.819253785
4040,4,4,21,PI576380,1.047205332,67.36891807,0.356217846,22.63500195,10.65735077,1.246000859,12.32116764,63.81931695,8.045082836,55.92365216,13.38937149,4.36968014,1.501572691,72.20356179,8.051240335
4041,4,4,22,PI576338,0.94069749,64.92942617,0.353036249,19.76677844,9.404560346,1.240167764,11.15715235,64.25428312,7.119301304,34.29972727,12.80099026,4.493628163,1.659622191,72.40797749,8.729840586
4042,4,4,23,PI576328,0.904230721,66.04577385,0.848636683,NA,NA,1.73390616,10.65818835,78.0242492,7.563392931,48.63771011,14.68972166,4.282579889,1.554578015,71.42795418,8.174417743
4043,4,5,10,PI534080,0.875570086,65.14290278,0.586284154,NA,NA,1.148928201,9.483530079,66.71381818,7.04468061,48.63942847,12.88765624,4.37518632,1.500936505,75.04956961,8.368676449
4044,4,5,11,PI597974,1.208865951,63.91203055,0.931394263,NA,NA,1.402001531,9.983316762,66.13233817,5.769168951,37.35635701,15.32991482,3.763873698,1.632533444,73.31153851,7.985097128
4045,4,5,12,PI564163,1.137160159,66.19863335,0.281547251,18.17486632,8.736314397,1.155114407,10.65311094,70.8558581,6.54349219,45.81481948,12.38819021,4.317561106,1.478683274,74.57566191,8.067451135
4046,4,5,13,PI533976,0.940455774,66.99926396,0.296543384,19.68474225,10.16870237,1.15833038,10.15291782,69.37937798,7.701934123,37.64198618,15.39344168,4.436248794,1.783926151,71.24166479,8.571755456
4047,4,5,14,PI533824,0.908758249,71.80518976,0.31094537,22.56764825,10.84107753,1.16172105,11.48274209,66.76789784,8.28854842,35.67156488,15.71217444,3.764937309,1.817931295,68.17145126,8.865192925
4048,4,5,15,PI533836,0.927070705,66.61152945,0.489055625,NA,NA,1.415324778,10.15258984,65.57141771,6.642727528,23.41180862,NA,NA,NA,NA,NA
4049,4,5,16,PI595715,0.985392656,63.92015382,0.500148141,NA,NA,1.169152471,9.817467841,70.87493763,7.559359334,38.77550095,13.08820796,4.407319892,1.552908798,73.31164637,7.815262328
4050,4,5,17,PI533940,1.093725554,67.73966761,1.17870542,19.63964542,8.208104004,1.173189055,11.15238349,62.26345758,7.208614772,27.45169644,13.78851817,3.766015323,1.585016055,70.67798791,8.249584577
4051,4,5,18,PI576387,1.047077243,64.08496801,0.514566273,19.55100719,9.580405726,NA,11.15234501,66.40197756,7.400800132,NA,NA,NA,NA,NA,NA
4052,4,5,19,PI576335,1.095457913,64.97492567,0.352740808,NA,NA,1.181677365,10.65236223,65.71049756,6.596565607,20.92106192,16.01839812,3.258417737,1.866126464,66.22488477,9.025976952
4053,4,5,20,PI595747,1.043874814,63.9221525,0.353407224,NA,NA,1.185955304,10.98244031,63.76401758,7.341563978,44.30196957,12.66444379,4.417125866,1.565941998,73.53152948,7.792342229
4054,4,5,21,PI564163,1.072330734,64.93002623,0.351932482,NA,NA,1.190126485,10.81757794,72.4875376,7.131219023,63.38234712,12.6332894,4.345838803,1.497629254,74.27005026,7.959463466
4055,4,5,22,PI656108,0.990826145,62.99731695,1.183880377,NA,NA,1.194092183,9.982770472,64.0410576,8.090597654,35.8191703,14.23286026,4.069556098,1.626375801,70.21156743,7.892982092
4056,4,5,23,PI533885,0.834360246,63.61860351,0.679728217,NA,NA,1.19773561,9.318013158,62.19457754,6.684874253,29.43104312,13.77350145,3.773277144,1.616986869,70.42218645,7.702220672
4057,4,6,10,PI533754,1.130432591,66.57611716,0.41695901,18.29880892,8.321622376,1.009859002,10.48856992,65.50294572,6.665462175,31.90744847,14.12400038,2.653625175,1.669820016,61.65319487,8.823827659
4058,4,6,11,PI656095,1.178766015,65.34634872,0.266329292,17.47467983,10.07899419,1.021040298,9.822575607,71.39501977,6.709318311,47.13681273,12.49953587,4.242099407,1.616264898,73.55294068,7.922962301
4059,4,6,12,PI533844,1.352098182,72.63549313,0.280794286,NA,NA,1.032274496,11.98658857,60.73709375,5.94807693,19.89367423,10.9009556,4.970573474,1.797255246,47.52550947,16.96314111
4060,4,6,13,PI534128,1.020430598,67.94187332,0.460160253,22.3697311,10.04371982,1.043621826,10.82061384,65.01416766,7.136037398,33.25662985,14.85422016,4.209047356,1.642341954,71.91051375,8.175580022
4061,4,6,14,PI533932,0.948766432,71.75793125,0.473982635,NA,NA,1.055152638,11.654656,64.97124154,7.407252468,41.2213884,13.51619988,4.577521247,1.621252918,73.63405485,8.222675931
4062,4,6,15,SC0276,1.022107063,64.07867707,1.156555482,NA,NA,1.066921052,10.65372113,58.71331541,6.861118412,38.22909106,14.04771836,3.585995599,1.529159752,72.01088167,7.990481212
4063,4,6,16,PI534161,1.340452481,77.40435775,0.997150679,NA,NA,1.078964156,13.81781579,50.60538928,6.662578707,26.75786845,14.84677805,4.269470974,1.581535646,71.21194544,8.401873346
4064,4,6,17,PI656090,1.338805197,66.24181746,1.840257872,18.92852324,8.298004876,1.091298926,9.816947018,69.91746316,7.791851442,31.93668533,13.61796577,4.117948025,1.618968606,72.76715732,8.171456961
4065,4,6,18,PI576385,1.102173207,63.10507631,0.345735256,19.88485406,9.635277359,1.103915935,9.816122701,69.97453702,7.989217332,43.01995169,13.83668112,3.796427506,1.5219976,73.29824396,7.76535716
4066,4,6,19,PI533996,1.045566909,64.51187752,0.348627944,18.34809401,9.457522443,1.116768884,9.980352456,67.03161085,6.800220066,40.95901738,14.84627856,3.529910268,1.620994783,72.99261503,7.838747
4067,4,6,20,PI533765,1.268993657,65.47303572,0.849146875,NA,NA,1.129781454,10.97964139,60.69368465,6.290397367,27.96145153,14.27520656,2.668396944,1.436419479,73.20896709,6.665430686
4068,4,6,21,PI534015,0.957456205,67.49030016,0.347674152,19.64932749,10.00691968,1.142850493,10.81398824,61.31575845,7.670112619,31.72130821,15.17234099,4.411887787,1.723776954,72.3859689,8.272686594
4069,4,6,22,PI153852,1.155955075,65.06345406,0.344755526,NA,NA,1.155844917,9.978388594,59.70783223,7.309493194,33.35431618,15.77482365,3.325382643,1.658183702,70.92981699,7.681123604
4070,4,6,23,PI597954,0.964489921,65.18913854,0.505846621,NA,NA,1.168598916,9.647837967,67.849906,7.318761214,37.71045424,13.5773258,3.808881124,1.579396806,72.11149382,7.700023606
4071,4,7,10,PI656018,1.005295309,72.01451595,0.252648495,19.71519391,10.10672825,0.932743921,10.99360977,75.13207303,7.019675928,47.75682107,13.19571218,4.49178177,1.513913943,72.63682956,8.338978951
4072,4,7,11,PI576400,0.863665395,67.28695269,0.266283903,NA,NA,0.949704506,9.326834459,66.02770119,6.342659504,34.86789032,13.29966152,4.145052416,1.650241163,73.52932435,8.360827535
4073,4,7,12,PI656019,0.937035067,65.07773426,0.280061558,18.76073749,9.32140819,0.966709895,8.825066214,74.25332928,6.815495797,41.11898595,14.40426699,4.028322879,1.541059271,72.99012819,8.143831065
4074,4,7,13,PI576373,1.005404217,66.88788623,0.45879219,18.47985572,9.323737258,0.983811708,10.48830986,62.48395731,7.06758166,28.68635858,15.55054419,3.796593034,1.760949677,70.18373387,8.639404503
4075,4,7,14,PI533991,0.988773285,66.71237552,0.472024067,22.37204968,10.10605377,1.001073557,9.486569903,73.54458529,7.558150538,48.53981826,13.5808204,4.449862814,1.589741889,71.76057209,8.240158896
4076,4,7,15,PI613536,1.152141485,68.04661711,0.984047162,19.65168599,9.583355136,1.018555351,10.31985242,63.44021322,7.656738082,38.58784867,14.70668685,4.408132301,1.752736833,71.57432467,8.662242615
4077,4,7,16,PI564163,1.065509601,65.38914206,0.329137449,18.67856315,8.725639833,1.036307202,9.818163742,72.67084111,6.773314646,41.79819812,12.45602965,4.421401796,1.520367133,74.79572098,8.213484293
4078,4,7,17,PI533751,1.343881829,66.24463903,0.336796398,NA,NA,1.05436346,10.65151055,60.60146895,6.873042043,38.39988442,12.16798656,4.469671783,1.358125778,73.56490989,8.153329344
4079,4,7,18,PI533790,1.097266652,62.125771,1.006901631,NA,NA,1.072734852,8.814900392,65.87709671,6.351082465,26.49919558,14.55287087,3.982942894,1.681532708,70.9287426,8.04768053
4080,4,7,19,PI597966,0.980674296,65.04865086,0.844527297,19.71230978,9.977364844,1.091396911,9.648342683,64.02272438,6.997752342,35.26444652,12.85442418,4.281215926,1.501007232,70.82440097,8.126517104
4081,4,7,20,SC0456,0.969111781,66.02239976,0.344912938,NA,NA,1.110288266,10.64684246,62.25335199,7.758386666,49.8752977,12.87118034,4.45449157,1.507015067,73.06557229,7.933519151
4082,4,7,21,PI564165,0.927581599,71.04783608,0.343454052,NA,NA,1.629309408,11.47539853,63.81397956,6.803268054,29.68677205,15.1465288,4.31777028,1.474999841,71.11623515,8.115909706
4083,4,7,22,PI533822,0.921084217,67.12619806,0.505671584,NA,NA,1.14832106,11.14400672,59.54460712,6.842633022,32.70989343,14.40184535,3.861052235,1.580010023,72.42773559,8.014265111
4084,4,7,23,PI534135,0.934619756,67.7559479,0.336999536,21.93243944,9.335922495,1.167143599,10.47266278,65.7752347,6.936770192,32.45861219,14.57614301,4.254337342,1.551759617,70.52593278,8.257826535
4085,4,8,10,PI533821,0.915158707,68.45685967,0.253355378,23.511731,11.24183412,0.902451868,12.83364962,61.67120011,6.497018704,34.02866216,13.21779806,4.539579962,1.593209926,71.80539779,8.799130357
4086,4,8,11,PI534142,1.128564563,67.23322059,0.266260665,NA,NA,0.923508932,9.666093321,58.32038244,6.639027262,34.14846855,13.75029766,3.842658388,1.69945653,70.75554744,8.438692882
4087,4,8,12,PI533771,1.006970981,64.52565133,0.279349109,NA,NA,0.944606408,10.16354387,65.0895647,7.225856958,31.57816752,14.22815497,3.790736715,1.590103046,72.13927193,7.774521031
4088,4,8,13,PI534165,0.910376261,67.83830198,0.957436735,NA,NA,0.965793751,11.66100589,65.9887469,7.032048956,38.01909891,13.79250793,4.498814845,1.719778463,72.6509742,8.413228916
4089,4,8,14,PI655994,1.803778044,65.66976763,0.640067264,18.60197759,9.636041881,0.987134757,10.32348382,59.51792903,6.482089601,38.13646884,13.59120506,4.256892617,1.558443091,70.020594,8.557641831
4090,4,8,15,PI656060,0.992173364,65.51661054,0.316530071,19.62136845,9.233314147,1.008696905,9.655983712,69.25211108,6.870700367,44.51567823,12.78649834,4.414969884,1.566529782,72.92595746,8.304003952
4091,4,8,16,PI533780,0.915563781,62.37552564,1.491110471,NA,NA,1.030540899,10.15351169,63.31629305,6.687828634,36.15686118,13.70109233,4.213046751,1.74942167,73.02262081,7.965095147
4092,4,8,17,PI534094,1.083955348,67.748469,0.833325336,NA,NA,1.052712843,10.48107408,67.63547489,6.553483378,29.20001423,14.17367749,4.456123501,1.612500888,72.11592638,8.23520172
4093,4,8,18,PI576358,0.887357445,67.64623877,0.673070547,NA,NA,1.075235498,10.64867808,68.61465659,7.882622345,37.52531027,15.62453914,4.344200518,1.706253726,71.88278479,8.170003972
4094,4,8,19,PI533974,0.980779903,69.5834098,1.340444718,NA,NA,1.098096518,11.64633291,56.68383815,6.080281435,39.02421254,14.22290383,4.362278352,1.481164071,71.13500069,8.204287268
4095,4,8,20,PI533807,1.04422899,67.56801348,1.005712286,23.21204885,10.46936345,1.121242682,10.80904352,75.5830196,7.471581778,43.16767232,13.47739484,4.010357545,1.537708817,70.99122333,8.096607604
4096,4,8,21,PI534111,0.847706632,64.10062787,1.004279284,NA,NA,1.14457635,10.30680881,64.41220099,7.031733942,37.54612629,13.43583948,3.938438536,1.596257187,68.85084474,8.339132779
4097,4,8,22,PI576343,0.931213196,64.18380248,0.336635507,21.98769126,10.20858386,1.167952875,10.13962484,66.29638237,6.976046964,18.391046,19.43388147,3.096521618,1.97180235,67.365371,9.152406593
4098,4,8,23,PI576405,0.914749444,67.81731665,0.333192801,NA,NA,1.191181394,10.30248761,62.21056377,7.319838616,21.30646135,15.08489233,3.824606858,1.509016935,72.03053228,8.310629439
4099,4,9,10,PI656041,1.095023101,71.90158491,0.589080169,18.52341837,9.551939985,0.905803867,10.50368947,67.715327,6.276246368,37.94323708,15.97524794,3.971950634,1.667691248,70.77377941,8.284281913
4100,4,9,11,PI659696,1.193463801,66.6840228,0.431260013,17.02812991,8.904223284,0.928799545,9.500352192,69.70306354,6.712337543,38.04402576,12.71142891,4.564850851,1.433896078,72.70642195,8.356558405
4101,4,9,12,Tx430,1.036905929,67.97896381,0.443655918,19.42241928,9.036501949,0.951844386,11.16702153,68.35580001,6.633274064,21.87117415,18.56263128,3.33775107,2.009386831,67.0076669,8.770211062
4102,4,9,13,PI656114,0.920346276,65.7936337,0.456091411,21.40568377,10.30377211,0.974993698,8.993701932,66.00853641,7.253755996,NA,16.34018747,4.185651293,1.728852015,71.3118912,8.247053285
4103,4,9,14,PI576374,0.978779942,68.13100662,0.468109861,NA,NA,0.998319217,11.32539774,67.89127273,7.108519852,38.90081019,13.54249424,4.478551423,1.557394723,71.62875868,8.135124745
4104,4,9,15,PI576367,1.077202091,67.48960926,0.479003632,NA,NA,1.021898829,11.32211501,61.14400895,6.60746513,34.46399032,13.44728479,4.476451287,1.665564202,72.83045646,8.305765211
4105,4,9,16,PI576418,1.09061479,70.86422052,0.823072228,20.7429135,9.440499825,1.04580291,11.48385964,69.29674503,6.975486314,18.56063634,17.36205083,3.28435094,1.893702283,66.42237108,9.636705885
4106,4,9,17,PI564163,1.094025737,64.75346091,0.494850134,19.82684873,9.417707527,1.070085661,10.9806376,69.53448094,6.962394052,53.49019248,13.03510077,4.362250539,1.537085871,74.47494906,7.907074083
4107,4,9,18,PI534034,0.877445527,67.16578536,0.499248224,NA,NA,1.094776026,10.81245577,69.43721664,7.827897456,38.72051548,13.32175458,4.615150209,1.651149095,74.06510313,8.097327495
4108,4,9,19,SC0235,1.095883511,68.61474752,0.836386369,NA,NA,1.119866037,11.14432312,59.67495215,6.521750722,19.50439345,18.09677825,2.448050143,1.801445325,65.57418509,8.957057494
4109,4,9,20,SC0479,0.869344887,74.10822032,0.501550925,NA,NA,1.145305421,12.14124457,63.99268752,7.618886014,21.0187341,16.85387987,4.540950545,1.828467351,71.13078524,8.664696029
4110,4,9,21,PI533857,0.887830719,68.64717709,0.335154915,NA,NA,1.170997423,12.13821909,63.6454228,7.214449369,28.20993984,14.72028143,4.418851585,1.74250887,72.01974115,8.142355791
4111,4,9,22,PI533927,1.566341344,67.23485397,0.66765163,NA,NA,1.196793791,10.63524297,59.38315804,6.573732102,18.09309059,15.36092423,3.116753371,1.713518513,62.51770751,9.380548033
4112,4,9,23,PI576352,0.884878426,65.87166802,0.329429856,20.16415225,10.0153777,1.222491292,10.13231244,67.2858933,7.162003238,30.95352355,15.01854952,3.899655933,1.671122884,73.43529158,7.798432303
4113,4,10,10,PI533755,0.939888564,69.84685635,0.419820108,21.73027409,9.102045851,0.944775195,11.00872933,69.83945373,6.759973397,29.56684305,14.4780351,4.403839048,1.512332315,70.65680902,8.119433661
4114,4,10,11,PI533769,0.813363074,64.13762547,0.601279449,18.04969247,9.319299635,0.964882233,10.00461107,68.74574449,6.480385152,26.23057297,13.86302088,4.15157845,1.673535519,72.31172545,7.799424168
4115,4,10,12,PI533815,0.841839637,64.93656237,1.112979858,NA,NA,0.985039499,9.500499198,62.98703519,7.050572428,30.02223832,15.08769223,4.279317918,1.758903452,71.94503652,8.105901214
4116,4,10,13,PI597953,1.015313701,59.25358972,0.789754302,NA,NA,1.00530182,9.166397982,65.89332582,6.135383807,31.9320963,15.77363931,3.357057531,1.753187937,69.29118046,7.785877631
4117,4,10,14,SC1442,1.488778256,64.09634713,1.301149936,NA,NA,1.02573966,10.16231168,70.29961636,6.604806814,31.33141596,13.17978751,4.389797272,1.646626522,73.30978332,7.887607644
4118,4,10,15,PI595712,1.072227071,62.46595959,0.97646731,NA,NA,1.046427401,9.82324632,64.70590677,6.893939671,31.3894611,13.35411944,4.15253703,1.564854784,73.13260448,7.767526374
4119,4,10,16,PI597956,0.940662368,62.85536589,0.820025496,NA,NA,1.067429279,10.15420759,65.77719702,7.112683894,33.07368843,15.36892914,3.680276879,1.693195378,71.65480849,7.713316476
4120,4,10,17,PI655992,0.999093016,66.25947308,0.491377286,19.65187162,9.552608413,1.088792142,10.98020113,66.01848705,6.780722367,48.1708271,13.70727243,4.033016919,1.591847047,73.81180911,8.008946421
4121,4,10,18,PI533975,0.897530849,65.18399436,0.330442387,NA,NA,1.110538142,10.64623346,64.28977683,7.04756634,38.9824061,13.37456248,4.515757107,1.68617917,72.66048215,8.474651107
4122,4,10,19,PI533977,0.955984758,64.64205889,0.997359387,NA,NA,1.132655752,10.80731334,67.99606638,7.642708151,37.04361529,13.39109996,4.428497324,1.646806309,72.00673694,8.394827786
4123,4,10,20,PI534130,1.039458738,67.64235057,0.332434292,NA,NA,1.155101208,12.9684456,60.98735574,6.825878031,38.9521723,14.77567077,3.706237433,1.669243428,67.6690858,7.797784409
4124,4,10,21,SC1107,0.932952832,64.18680675,0.666083566,17.87920258,8.581057557,1.427797702,10.46462935,63.64364499,6.802107944,35.90398702,13.1599,4.3839773,1.573721465,72.20776852,8.015578725
4125,4,10,22,PI576392,1.001467598,62.77848568,0.328720709,19.64855145,9.253095683,1.200629975,10.46086109,64.04993418,7.376580561,35.53596989,12.86802323,4.526716803,1.585136202,73.08461976,8.29368942
4126,4,10,23,PI533850,0.850005822,68.91770746,0.325710746,NA,NA,1.22342962,11.62713728,60.45622334,7.434423669,24.92862199,16.30714817,3.899455905,1.718053832,72.26516404,7.956235117
4127,4,11,10,PI656006,0.944754928,69.79057822,0.255571906,19.30232257,9.087151719,1.008548885,12.01376919,71.79858037,6.518163513,32.10735226,13.88614491,4.305202905,1.702103917,72.62432382,8.299585638
4128,4,11,11,PI534002,0.993262059,67.09155542,0.431317488,NA,NA,1.02124263,10.17886995,71.64342535,6.868181354,31.43259025,13.31005612,4.547801257,1.633348406,73.00127466,8.562290236
4129,4,11,12,PI576394,0.991771601,67.39621385,0.277321436,20.60005044,9.821595669,1.283971639,10.83897688,65.51827028,7.507770017,NA,13.63335421,4.210399672,1.648647742,72.92618174,8.201591534
4130,4,11,13,PI656049,1.35527787,69.7166724,0.288427032,19.96248416,10.10380693,1.046778619,11.66909404,65.36311514,7.57691369,NA,14.24792873,4.342998215,1.437808138,73.5436386,8.444701962
4131,4,11,14,PI564163,1.153772243,64.56502971,0.299189171,18.34319203,8.986006205,1.059716916,10.82922563,72.68795992,6.845850058,NA,12.35816592,4.405596865,1.511171261,74.50848697,8.275090521
4132,4,11,15,PI656093,1.302247591,67.44519815,1.808923688,19.25693011,8.758191191,1.072837318,10.32437763,67.84780456,6.514881772,NA,14.54705495,4.193195544,1.489424991,73.05225319,8.539287416
4133,4,11,16,PI533967,0.955705999,73.34850836,1.65197488,21.49336081,9.41535982,1.086177837,12.48455554,65.92764901,7.583985517,24.76269944,16.06674161,4.080794333,1.752901971,70.76480796,8.27992689
4134,4,11,17,SC0823,0.819156914,66.76612369,0.822913418,NA,NA,1.099760437,9.479764651,68.83749322,7.167815166,21.01517764,16.7152012,3.303393315,1.971765492,66.85137031,9.465818729
4135,4,11,18,PI533841,0.9326131,67.20071267,0.991660206,19.09827121,9.08463556,1.113587701,11.14501114,68.07733716,7.185769754,39.76853849,12.73300779,4.475992404,1.446324268,74.25372176,8.076974824
4136,4,11,19,PI576382,1.091083026,61.66541514,0.493369993,NA,NA,1.127638698,9.305303542,67.32218083,8.137114751,46.16940519,14.36093354,4.063591324,1.647231299,73.18741327,7.967598152
4137,4,11,20,PI533911,0.899569557,65.17048124,0.328366094,22.00206354,9.638803435,1.141882132,10.80064663,58.79702428,7.151360808,36.177164,14.4128209,4.186189755,1.735023268,71.84088095,8.210872733
4138,4,11,21,PI597960,1.698071814,68.7192986,0.327065176,19.48958397,9.045842055,1.156282497,12.29603961,61.64186757,7.393370478,41.83550412,12.60474626,4.553787414,1.544889371,72.76467548,8.563801571
4139,4,11,22,PI597971,0.956590938,65.3141274,0.489841063,NA,NA,1.170797535,10.45647922,64.38671077,7.573163507,26.91842311,14.91022084,4.346384114,1.606656457,71.84086747,8.491830757
4140,4,11,23,PI564163,1.115130897,64.95453169,0.322034593,17.78115155,8.449832968,1.185348956,9.621962128,68.12655391,6.780675885,52.4581554,12.78570997,4.278979877,1.544813884,74.02494545,8.179037895
4141,4,12,10,PI595746,1.084621764,70.73038701,1.756332084,NA,NA,1.069994725,11.68880906,65.42770702,6.717908912,36.83870375,12.6995778,4.441013984,1.411973335,73.63617152,8.189737879
4142,4,12,11,PI656094,1.193160129,66.04255449,0.26637419,17.00848796,8.614452324,1.074686307,9.34812884,67.84110619,6.80771803,NA,14.91753786,3.733492225,1.753305999,71.21494017,8.185156662
4143,4,12,12,PI659753,1.201701074,78.35448021,0.276684334,22.32173611,11.41664252,NA,13.00745456,67.08450534,7.741864522,NA,NA,NA,NA,NA,NA
4144,4,12,13,SC1119,0.975238012,66.6800754,0.287115299,NA,NA,1.084136523,9.501790108,64.16790444,6.510475547,NA,13.51813129,4.188448594,1.542738079,71.93418598,7.983526274
4145,4,12,14,PI534090,0.943761118,64.53518098,0.297233551,NA,NA,1.088948766,9.996139586,61.74630347,7.279019828,NA,15.17269127,4.075926516,1.716064583,70.69480806,8.022573359
4146,4,12,15,PI533863,1.102262792,68.92598334,1.14137921,20.08268797,9.14815021,1.093843828,10.16050895,60.07470235,6.947937442,32.91560549,13.22112545,4.263404053,1.564309238,72.67932902,8.061048305
4147,4,12,16,PI534133,0.98574486,67.8425718,0.313927308,22.16900394,10.41028981,1.098823627,11.65490349,66.73810103,7.082257081,22.57441755,16.93049866,3.805881214,1.847842625,70.20227947,8.401537093
